Millis,PicoTemp Temp (C),ICM20948 AccX (g),ICM20948 AccY (g),ICM20948 AccZ (g),ICM20948 GyroX (deg/s),ICM20948 GyroY (deg/s),ICM20948 GyroZ (deg/s),ICM20948 MagX (uT),ICM20948 MagY (uT),ICM20948 MagZ (uT),ICM20948 Temp (C),PCF8523 Year,PCF8523 Month,PCF8523 Day,PCF8523 Hour,PCF8523 Minute,PCF8523 Second,TMP117 Temp (C),BME688 Temp (C),BME688 Pressure,BME688 Rel Hum (%),BME688 Gas Resistance,Geiger CPS,Geiger Dose (uSv/hr),UV_Sensor_O UVA2 (nm),UV_Sensor_O UVB2 (nm),UV_Sensor_O UVC2 (nm),ENS160_O AQI,ENS160_O TVOC (ppb),ENS160_O eCO2 (ppm),BMP390_O Temp (C),BMP390_O Pressure (Pa),BMP390_O Altitude (m),TMP117_O Temp_O (C),SHTC3_O Temp (C),SHTC3_O Rel Hum (%),Ozone Conc (ppb),AnalogTemp ADC_Read
1533425,,0.35434186458587646,-9.749189376831055,-0.17717093229293823,-0.15005575120449066,1.5883560180664062,-0.02607351541519165,25.649999618530273,-6.0,106.80000305175781,190.5030975341797,,,,,,,-6.6796875,-7.065335273742676,31775,0.685020923614502,674349,,,0.0,0.0,0.0,,,,,,,-23.65625,-25.469999313354492,9.979999542236328,,
1534322,-9.37625503540039,0.22505496442317963,-9.375694274902344,0.2537853717803955,-0.008513801731169224,1.2031065225601196,-0.10695462673902512,30.149999618530273,-8.699999809265137,79.3499984741211,190.98233032226562,2026,3,28,9,26,13,-6.7265625,-7.099031925201416,31740,0.6731610298156738,666449,3.340757131576538,1.1425389051437378,0.0,0.0,0.0,,,,,,,-24.140625,-25.229999542236328,9.859999656677246,,
1535221,,-0.181959331035614,-9.418789863586426,0.5746083855628967,0.02447717823088169,0.30596473813056946,-0.07822055369615555,18.0,-9.149999618530273,71.4000015258789,190.26348876953125,,,,,,,-6.7421875,-7.1229658126831055,31706,0.680988073348999,665151,,,0.0,0.0,0.0,,,,,,,-24.140625,-25.25,9.789999961853027,,
1536118,-6.099281311035156,0.8762778043746948,-9.916783332824707,-0.2537853717803955,-0.014367039315402508,-0.9402429461479187,-0.005853238515555859,20.399999618530273,-8.100000381469727,71.25,190.3114013671875,2026,3,28,9,26,15,-6.7578125,-7.150050163269043,31674,0.6573440432548523,671695,1.6694490909576416,0.5709515810012817,0.0,0.0,0.0,,,,,,,-24.390625,-25.389999389648438,9.75,,
1537017,,-0.2346317619085312,-10.041281700134277,-0.6320692300796509,-0.034055206924676895,-0.8694719672203064,0.015963377431035042,32.54999923706055,-7.800000190734863,83.8499984741211,190.5030975341797,,,,,,,-6.78125,-7.1802825927734375,31642,0.6376373171806335,675684,,,0.0,0.0,0.0,,,,,,,-24.4140625,-25.299999237060547,9.720000267028809,,
1537914,-6.099281311035156,0.3687070608139038,-10.089165687561035,0.11971008777618408,0.02766985446214676,-0.7939119338989258,0.11759687960147858,35.25,-6.449999809265137,95.25,190.5030975341797,2026,3,28,9,26,17,-6.78125,-7.209256172180176,31611,0.6375910639762878,677024,2.7839643955230713,0.9521158337593079,0.0,0.0,0.0,,,,,,,-24.3203125,-25.510000228881836,9.710000038146973,,
1538814,,0.4165911078453064,-10.35252857208252,-0.10055647045373917,0.1218537837266922,-0.5762779712677002,0.002128450432792306,28.649999618530273,-5.699999809265137,109.94999694824219,190.16763305664062,,,,,,,-6.7890625,-7.236654758453369,31579,0.6375474333763123,678370,,,0.0,0.0,0.0,,,,,,,-24.640625,-25.56999969482422,9.680000305175781,,
1539711,-6.099281311035156,-0.751779317855835,-9.99339771270752,-0.6799532771110535,0.07236731052398682,-0.19634954631328583,-0.05746815726161003,18.299999237060547,-2.25,115.80000305175781,190.3114013671875,2026,3,28,9,26,19,-6.859375,-7.264997959136963,31547,0.6257132887840271,689330,1.670378565788269,0.5712694525718689,0.0,0.0,0.0,,,,,,,-24.7265625,-25.56999969482422,9.640000343322754,,
1540610,,-0.49320554733276367,-10.002974510192871,0.33997663855552673,0.027137741446495056,-0.07928477972745895,-0.0877985805273056,13.050000190734863,-2.4000000953674316,117.44999694824219,190.45516967773438,,,,,,,-6.8671875,-7.2974348068237305,31514,0.6099485158920288,702091,,,0.0,0.0,0.0,,,,,,,-24.84375,-25.549999237060547,9.609999656677246,,
1541507,-6.099281311035156,0.3687070608139038,-10.137049674987793,-0.2968810200691223,-0.028734078630805016,-0.10908307880163193,-0.14047771692276,8.550000190734863,-0.8999999761581421,118.19999694824219,190.3114013671875,2026,3,28,9,26,21,-6.890625,-7.3320770263671875,31482,0.5941867232322693,704264,1.670378565788269,0.5712694525718689,0.0,0.0,0.0,,,,,,,-24.84375,-25.65999984741211,9.569999694824219,,
1542406,,0.5363011956214905,-10.218452453613281,0.11971008777618408,-0.05800027400255203,-0.28361600637435913,-0.13356025516986847,1.0499999523162842,0.30000001192092896,116.8499984741211,190.3114013671875,,,,,,,-6.921875,-7.364514350891113,31449,0.6648526787757874,713091,,,0.0,0.0,0.0,,,,,,,-25.015625,-25.809999465942383,9.550000190734863,,
1543303,-6.099281311035156,0.7852981686592102,-9.99339771270752,0.6272808313369751,-0.09684448689222336,-0.23891855776309967,0.035651542246341705,-6.150000095367432,-2.25,108.9000015258789,190.16763305664062,2026,3,28,9,26,22,-6.9453125,-7.400415897369385,31416,0.5626837611198425,713837,5.564830303192139,1.9031720161437988,0.0,0.0,0.0,,,,,,,-25.0703125,-25.770000457763672,9.529999732971191,,
1544202,,0.6943184733390808,-10.031704902648926,-0.9864110946655273,-0.09045914560556412,-0.5406264066696167,0.12504646182060242,-7.5,-5.099999904632568,97.94999694824219,190.26348876953125,,,,,,,-6.9921875,-7.437891960144043,31383,0.5430145263671875,718344,,,0.0,0.0,0.0,,,,,,,-24.7578125,-25.6200008392334,9.489999771118164,,
1545099,-6.099281311035156,-0.8906430602073669,-9.854534149169922,-1.316810965538025,-0.05906449630856514,-0.6443883776664734,-0.014367039315402508,-5.699999809265137,-6.599999904632568,84.9000015258789,190.07179260253906,2026,3,28,9,26,24,-6.9921875,-7.4700140953063965,31349,0.5390487313270569,718344,3.897550106048584,1.332962155342102,0.0,0.0,0.0,,,,,,,-24.84375,-25.610000610351562,9.390000343322754,,
1545999,,0.3687070608139038,-9.797073364257812,0.3734954595565796,0.011706477031111717,-0.17080813646316528,-0.012770702131092548,-3.9000000953674316,-7.949999809265137,80.8499984741211,190.26348876953125,,,,,,,-7.046875,-7.498043060302734,31315,0.5350892543792725,713837,,,0.0,0.0,0.0,,,,,,,-24.984375,-25.6299991607666,9.350000381469727,,
1546896,-6.099281311035156,1.4460978507995605,-9.605537414550781,-1.5610195398330688,0.15378053486347198,-0.15324842929840088,-0.020220277830958366,-0.44999998807907104,-8.100000381469727,80.55000305175781,190.16763305664062,2026,3,28,9,26,26,-7.109375,-7.526386260986328,31280,0.5193675756454468,713837,2.2271714210510254,0.7616926431655884,0.0,0.0,0.0,,,,,,,-24.9921875,-25.65999984741211,9.279999732971191,,
1547795,,-1.623268723487854,-10.132261276245117,-0.7852981686592102,0.11653265357017517,0.20539546012878418,-0.1575053185224533,-1.350000023841858,-8.399999618530273,86.55000305175781,190.16763305664062,,,,,,,-7.15625,-7.55535888671875,31247,0.5075706243515015,719101,,,0.0,0.0,0.0,,,,,,,-24.9921875,-25.8700008392334,9.239999771118164,,
1548692,-6.099281311035156,-0.7948749661445618,-9.988609313964844,-0.40222588181495667,-0.0015963377663865685,1.3121896982192993,-0.1394134908914566,-4.5,-6.599999904632568,97.5,190.16763305664062,2026,3,28,9,26,28,-7.1640625,-7.586536407470703,31213,0.4918561577796936,719859,2.2271714210510254,0.7616926431655884,0.0,0.0,0.0,,,,,,,-25.234375,-26.0,9.170000076293945,,
1549591,,-0.7805097699165344,-9.691728591918945,-1.192312479019165,0.0015963377663865685,2.4120662212371826,0.04363323003053665,28.049999237060547,-5.849999904632568,109.05000305175781,189.9759521484375,,,,,,,-7.203125,-7.6161394119262695,31180,0.5114126801490784,716083,,,0.0,0.0,0.0,,,,,,,-25.3515625,-26.06999969482422,9.170000076293945,,
1550488,-6.567424774169922,0.8092401623725891,-9.806650161743164,-2.10210919380188,-0.09311969578266144,2.7185630798339844,0.07183519750833511,16.049999237060547,-3.9000000953674316,63.29999923706055,190.16763305664062,2026,3,28,9,26,30,-7.265625,-7.6539306640625,31148,0.49569132924079895,724442,3.338898181915283,1.1419031620025635,0.0,0.0,0.0,,,,,,,-25.4296875,-26.34000015258789,9.119999885559082,,
1551387,,0.004788403399288654,-10.414777755737305,-1.3311761617660522,-0.16601912677288055,1.8230177164077759,-0.16867969930171967,-13.350000381469727,-1.2000000476837158,97.94999694824219,190.07179260253906,,,,,,,-7.265625,-7.692666053771973,31114,0.46822693943977356,719101,,,0.0,0.0,0.0,,,,,,,-25.5,-26.3799991607666,9.09000015258789,,
1552284,-6.567424774169922,-0.42616790533065796,-9.998186111450195,-1.0773907899856567,-0.0005321126081980765,1.1972533464431763,-0.25275346636772156,11.550000190734863,0.15000000596046448,119.25,190.07179260253906,2026,3,28,9,26,31,-7.3203125,-7.7254180908203125,31081,0.4799363613128662,724442,2.7839643955230713,0.9521158337593079,0.0,0.0,0.0,,,,,,,-25.6796875,-26.329999923706055,9.140000343322754,,
1553184,,-0.3064578175544739,-10.24239444732666,0.45489832758903503,-0.037247881293296814,0.8731967806816101,-0.19741377234458923,31.200000762939453,-1.5,113.25,189.7842559814453,,,,,,,-7.3828125,-7.755021095275879,31047,0.4642391800880432,716835,,,0.0,0.0,0.0,,,,,,,-25.6796875,-26.31999969482422,9.140000343322754,,
1554081,-6.567424774169922,-0.3878606855869293,-9.461885452270508,0.9528923034667969,-0.061725057661533356,-0.03618365526199341,0.05001858249306679,36.150001525878906,-3.1500000953674316,102.9000015258789,189.9759521484375,2026,3,28,9,26,33,-7.4375,-7.7830491065979,31012,0.456377774477005,713837,4.454342842102051,1.5233852863311768,0.0,0.0,0.0,,,,,,,-25.6875,-26.290000915527344,9.119999885559082,,
1554980,,0.20111294090747833,-9.232041358947754,-0.3734954595565796,-0.010110138915479183,-0.2596709430217743,-0.07609209418296814,34.650001525878906,-3.1500000953674316,106.94999694824219,189.9759521484375,,,,,,,-7.484375,-7.815171718597412,30979,0.44460052251815796,711605,,,0.0,0.0,0.0,,,,,,,-25.7109375,-26.34000015258789,9.079999923706055,,
1555877,-6.567424774169922,0.3447650372982025,-9.32302188873291,-0.3926490843296051,-0.15963377058506012,-0.3980202078819275,-0.10110139101743698,25.5,-4.650000095367432,109.05000305175781,189.7842559814453,2026,3,28,9,26,35,-7.5,-7.860835075378418,30944,0.44063735008239746,716083,2.7839643955230713,0.9521158337593079,0.0,0.0,0.0,,,,,,,-25.7890625,-26.469999313354492,9.020000457763672,,
1556776,,-0.3734954595565796,-9.825803756713867,-0.028730420395731926,-0.1415419578552246,-0.010110138915479183,0.08088111132383347,21.149999618530273,-7.050000190734863,106.19999694824219,189.88009643554688,,,,,,,-7.5234375,-7.903665065765381,30910,0.4288550019264221,716835,,,0.0,0.0,0.0,,,,,,,-25.4921875,-26.1200008392334,9.029999732971191,,
1557673,-6.567424774169922,0.9481038451194763,-9.38048267364502,0.5315127968788147,-0.042569007724523544,-0.08833068609237671,0.0345873162150383,23.549999237060547,-7.949999809265137,104.25,189.88009643554688,2026,3,28,9,26,37,-7.5234375,-7.940826416015625,30878,0.4327266216278076,709386,2.7824151515960693,0.9515860080718994,0.0,0.0,0.0,,,,,,,-25.3125,-25.950000762939453,9.020000457763672,,
1558572,,0.17238251864910126,-9.945513725280762,-1.742978811264038,-0.006385351065546274,-0.020220277830958366,-0.008513801731169224,21.149999618530273,-9.449999809265137,105.0,189.88009643554688,,,,,,,-7.5546875,-7.972318172454834,30847,0.4170505106449127,702814,,,0.0,0.0,0.0,,,,,,,-25.1875,-26.020000457763672,8.970000267028809,,
1559469,-6.567424774169922,0.8427590131759644,-10.395624160766602,-0.37828385829925537,-0.023945065215229988,0.42675429582595825,0.09365181624889374,25.799999237060547,-7.800000190734863,102.30000305175781,189.9280242919922,2026,3,28,9,26,39,-7.5859375,-8.005070686340332,30817,0.41310691833496094,708650,4.454342842102051,1.5233852863311768,0.0,0.0,0.0,,,,,,,-25.1875,-26.059999465942383,8.949999809265137,,
1560369,,0.5363011956214905,-10.673351287841797,-0.11971008777618408,0.0521470308303833,0.2814875841140747,0.10642251372337341,32.849998474121094,-5.849999904632568,96.9000015258789,189.44879150390625,,,,,,,-7.6328125,-8.035932540893555,30785,0.4130752682685852,710124,,,0.0,0.0,0.0,,,,,,,-25.140625,-26.239999771118164,8.970000267028809,,
1561266,-7.0355682373046875,0.31603461503982544,-10.165780067443848,-0.05267243832349777,0.03352309390902519,0.5267914533615112,0.12770701944828033,39.0,-4.5,90.44999694824219,189.736328125,2026,3,28,9,26,40,-7.6796875,-8.060497283935547,30754,0.4091412127017975,699214,4.454342842102051,1.5233852863311768,0.0,0.0,0.0,,,,,,,-25.2421875,-26.56999969482422,8.850000381469727,,
1562165,,-0.05267243832349777,-9.710882186889648,-1.0869675874710083,-0.07662421464920044,1.2142809629440308,-0.008513801731169224,36.150001525878906,-3.1500000953674316,72.0,189.40087890625,,,,,,,-7.7109375,-8.082541465759277,30722,0.40130215883255005,704991,,,0.0,0.0,0.0,,,,,,,-25.5078125,-26.6200008392334,8.869999885559082,,
1563062,-7.0355682373046875,0.8475474119186401,-9.830592155456543,-0.5315127968788147,-0.09205547720193863,1.5867596864700317,-0.011706477031111717,4.5,-0.44999998807907104,62.25,189.54464721679688,2026,3,28,9,26,42,-7.75,-8.10112190246582,30689,0.4403746724128723,694944,3.897550106048584,1.332962155342102,0.0,0.0,0.0,,,,,,,-25.5625,-26.8799991607666,8.859999656677246,,
1563961,,0.20111294090747833,-9.701305389404297,0.1867477297782898,-0.0691746324300766,1.4845941066741943,-0.03618365526199341,-13.199999809265137,-1.5,92.69999694824219,189.59255981445312,,,,,,,-7.8046875,-8.126001358032227,30655,0.38953688740730286,699931,,,0.0,0.0,0.0,,,,,,,-25.8359375,-26.93000030517578,8.859999656677246,,
1564858,-7.0355682373046875,-0.3734954595565796,-10.002974510192871,0.090979665517807,-0.08513801544904709,1.0668857097625732,-0.11972533166408539,3.5999999046325684,-2.25,114.75,189.54464721679688,2026,3,28,9,26,44,-7.8046875,-8.152454376220703,30623,0.397325336933136,697072,1.6694490909576416,0.5709515810012817,0.0,0.0,0.0,,,,,,,-25.984375,-26.969999313354492,8.9399995803833,,
1565757,,-0.033518824726343155,-10.127472877502441,-0.014365210197865963,-0.05587182193994522,0.5704246759414673,-0.1399455964565277,18.0,-3.75,115.5,189.44879150390625,,,,,,,-7.8984375,-8.18394660949707,30588,0.40510863065719604,703538,,,0.0,0.0,0.0,,,,,,,-25.984375,-27.0,8.989999771118164,,
1566654,-6.567424774169922,0.8954314589500427,-9.892841339111328,-0.2825157940387726,-0.0026605629827827215,-0.010110138915479183,-0.1383492648601532,20.850000381469727,-4.5,111.75,189.64048767089844,2026,3,28,9,26,46,-7.953125,-8.226461410522461,30553,0.38944000005722046,703538,3.897550106048584,1.332962155342102,0.0,0.0,0.0,,,,,,,-26.015625,-27.059999465942383,8.989999771118164,,
1567554,,1.048660397529602,-9.47146224975586,-0.5506663918495178,-0.03511942923069,-0.4858188033103943,-0.12983547151088715,11.550000190734863,-4.650000095367432,112.05000305175781,189.54464721679688,,,,,,,-7.9921875,-8.275274276733398,30519,0.38548749685287476,699931,,,0.0,0.0,0.0,,,,,,,-26.015625,-27.059999465942383,9.029999732971191,,
1568451,-7.0355682373046875,1.1300631761550903,-9.361329078674316,-0.35434186458587646,-0.07875265926122665,-0.7779486179351807,0.13409237563610077,2.700000047683716,-7.050000190734863,104.4000015258789,189.44879150390625,2026,3,28,9,26,48,-8.015625,-8.322827339172363,30485,0.3932524025440216,702091,1.670378565788269,0.5712694525718689,0.0,0.0,0.0,,,,,,,-25.734375,-26.899999618530273,9.050000190734863,,
1569350,,1.1252747774124146,-9.428366661071777,-1.3886369466781616,0.14526672661304474,-0.5124244093894958,0.18836785852909088,2.8499999046325684,-9.149999618530273,96.5999984741211,189.25711059570312,,,,,,,-8.0546875,-8.359673500061035,30451,0.37759852409362793,697785,,,0.0,0.0,0.0,,,,,,,-25.859375,-26.8700008392334,9.050000190734863,,
1570247,-7.0355682373046875,-0.790086567401886,-9.921571731567383,-1.2689268589019775,0.15963377058506012,0.7305905818939209,0.051082808524370193,6.599999904632568,-8.699999809265137,103.94999694824219,189.54464721679688,2026,3,28,9,26,49,-8.1328125,-8.392740249633789,30418,0.39318448305130005,694237,3.340757131576538,1.1425389051437378,0.0,0.0,0.0,,,,,,,-26.046875,-26.920000076293945,9.039999961853027,,
1571146,,-0.3256114423274994,-10.213664054870605,-1.6136919260025024,0.03618365526199341,2.2923409938812256,0.1388813853263855,32.70000076293945,-6.75,98.8499984741211,189.44879150390625,,,,,,,-8.1328125,-8.42738151550293,30385,0.4087700843811035,700650,,,0.0,0.0,0.0,,,,,,,-26.046875,-27.06999969482422,9.010000228881836,,
1572043,-7.0355682373046875,1.6759412288665771,-10.319009780883789,-0.6129156351089478,-0.16548702120780945,1.919862151145935,0.06438562273979187,14.850000381469727,-2.8499999046325684,62.54999923706055,189.40087890625,2026,3,28,9,26,51,-8.1484375,-8.466432571411133,30354,0.40873071551322937,700650,3.895381212234497,1.3322203159332275,0.0,0.0,0.0,,,,,,,-26.1796875,-27.40999984741211,8.979999542236328,,
1572942,,55.392250061035156,1.3024457693099976,-134.70257568359375,1.1067941188812256,11.455851554870605,0.017027603462338448,307.20001220703125,-38.099998474121094,-4876.9501953125,55.50444793701172,,,,,,,-8.171875,-8.500758171081543,30320,0.4477533996105194,699931,,,0.0,0.0,0.0,,,,,,,-26.2109375,-27.84000015258789,9.029999732971191,,
1573828,-7.503711700439453,0.5363011956214905,-10.290278434753418,-1.2832920551300049,0.007981688715517521,-0.32405656576156616,0.11812899261713028,0.0,0.0,0.0,189.11334228515625,2026,3,28,9,26,53,-8.2265625,-8.534769058227539,30287,0.42428070306777954,704991,3.9215686321258545,1.3411765098571777,0.0,0.0,0.0,,,,,,,-26.296875,-27.75,9.050000190734863,,
1574727,,-0.31124621629714966,-9.634267807006836,-0.8810662031173706,0.16123011708259583,-0.2655241787433624,0.11546842753887177,0.0,0.0,0.0,189.06541442871094,,,,,,,-8.2265625,-8.566262245178223,30254,0.4086301922798157,699214,,,0.0,0.0,0.0,,,,,,,-26.1640625,-27.790000915527344,9.0600004196167,,
1575624,-7.503711700439453,0.4357447028160095,-10.093954086303711,-0.181959331035614,-0.04682590812444687,0.44431400299072266,0.09311969578266144,0.0,0.0,0.0,188.8258056640625,2026,3,28,9,26,55,-8.2890625,-8.598069190979004,30221,0.4203101098537445,694944,1.1135857105255127,0.3808463215827942,0.0,0.0,0.0,,,,,,,-26.4921875,-27.780000686645508,9.100000381469727,,
1576524,,0.05746084079146385,-9.81143856048584,-0.9481038451194763,0.06278928369283676,0.7077097296714783,0.0697067454457283,0.0,0.0,0.0,189.06541442871094,,,,,,,-8.3203125,-8.637434005737305,30189,0.40465542674064636,697072,,,0.0,0.0,0.0,,,,,,,-26.7109375,-27.75,9.140000343322754,,
1577421,-7.503711700439453,-0.4357447028160095,-9.57201862335205,-0.5315127968788147,0.07875265926122665,0.6954711079597473,0.05587182193994522,0.0,0.0,0.0,188.8258056640625,2026,3,28,9,26,56,-8.3203125,-8.680892944335938,30158,0.38900360465049744,698499,1.670378565788269,0.5712694525718689,0.0,0.0,0.0,,,,,,,-26.7109375,-27.68000030517578,9.220000267028809,,
1578320,,0.45010992884635925,-9.605537414550781,-0.8188169598579407,-0.0047890134155750275,0.29000136256217957,0.003192675532773137,0.0,0.0,0.0,188.87371826171875,,,,,,,-8.3515625,-8.71962833404541,30127,0.396769642829895,706450,,,0.0,0.0,0.0,,,,,,,-26.703125,-27.68000030517578,9.300000190734863,,
1579217,-7.503711700439453,-0.3878606855869293,-10.20887565612793,-1.235408067703247,0.011174364015460014,0.3974881172180176,0.07023885846138,0.0,0.0,0.0,188.87371826171875,2026,3,28,9,26,58,-8.3828125,-8.758049011230469,30096,0.3967321813106537,708650,2.2271714210510254,0.7616926431655884,0.0,0.0,0.0,,,,,,,-26.75,-27.56999969482422,9.319999694824219,,
1580116,,0.7661445140838623,-10.496180534362793,0.05267243832349777,0.023412954062223434,0.7273979187011719,0.06119294464588165,0.0,0.0,0.0,188.87371826171875,,,,,,,-8.4140625,-8.796468734741211,30067,0.4123007357120514,707915,,,0.0,0.0,0.0,,,,,,,-26.7734375,-27.549999237060547,9.350000381469727,,
1581013,-7.0355682373046875,1.1492167711257935,-10.271124839782715,-0.6177040338516235,0.001064225216396153,0.4017449915409088,0.06332139670848846,0.0,0.0,0.0,188.53826904296875,2026,3,28,9,27,0,-8.4375,-8.835204124450684,30039,0.4239673912525177,711605,2.2259321212768555,0.7612687945365906,0.0,0.0,0.0,,,,,,,-26.8203125,-27.59000015258789,9.369999885559082,,
1581912,,-0.28730419278144836,-10.189722061157227,-0.1149216815829277,0.07130308449268341,-0.08247745037078857,0.0521470308303833,0.0,0.0,0.0,188.87371826171875,,,,,,,-8.4765625,-8.87425422668457,30009,0.42002496123313904,707182,,,0.0,0.0,0.0,,,,,,,-26.953125,-27.700000762939453,9.390000343322754,,
1582809,-7.503711700439453,-0.14365209639072418,-10.08437728881836,-0.8140285611152649,0.04469745606184006,-0.12398222833871841,0.04735802114009857,0.0,0.0,0.0,188.8258056640625,2026,3,28,9,27,2,-8.5390625,-8.901652336120605,29979,0.43560439348220825,704991,5.567928791046143,1.9042316675186157,0.0,0.0,0.0,,,,,,,-26.953125,-27.760000228881836,9.399999618530273,,
1583709,,-0.9433154463768005,-9.950302124023438,-0.2585737705230713,0.05321125686168671,0.3623686730861664,0.02979830466210842,0.0,0.0,0.0,188.87371826171875,,,,,,,-8.59375,-8.926216125488281,29948,0.4511885344982147,707182,,,0.0,0.0,0.0,,,,,,,-27.046875,-27.81999969482422,9.420000076293945,,
1584606,-7.503711700439453,-0.545877993106842,-10.223240852355957,-0.8954314589500427,0.13302814960479736,0.9854725003242493,-0.03352309390902519,0.0,0.0,0.0,188.586181640625,2026,3,28,9,27,4,-8.59375,-8.947945594787598,29916,0.439456969499588,703538,5.011136054992676,1.713808536529541,0.0,0.0,0.0,,,,,,,-27.0859375,-27.81999969482422,9.470000267028809,,
1585505,,-0.8571242094039917,-10.146626472473145,-1.4269442558288574,0.16389068961143494,1.1999138593673706,-0.02234872803092003,0.0,0.0,0.0,188.586181640625,,,,,,,-8.609375,-8.969675064086914,29884,0.4277288019657135,701369,,,0.0,0.0,0.0,,,,,,,-27.0859375,-27.920000076293945,9.399999618530273,,
1586402,-7.503711700439453,-0.646434485912323,-10.170568466186523,-1.139639973640442,-0.1223858892917633,1.2605746984481812,0.11387208849191666,0.0,0.0,0.0,188.53826904296875,2026,3,28,9,27,5,-8.640625,-8.995183944702148,29852,0.4550148546695709,699931,3.897550106048584,1.332962155342102,0.0,0.0,0.0,,,,,,,-27.3515625,-27.969999313354492,9.430000305175781,,
1587301,,0.24899697303771973,-10.06043529510498,-1.3646949529647827,0.0026605629827827215,1.3622082471847534,0.044165343046188354,0.0,0.0,0.0,188.72994995117188,,,,,,,-8.671875,-9.021951675415039,29819,0.4432789385318756,702091,,,0.0,0.0,0.0,,,,,,,-27.40625,-28.059999465942383,9.479999542236328,,
1588198,-7.971858978271484,0.646434485912323,-9.854534149169922,-2.006340980529785,-0.046293795108795166,1.2408865690231323,0.10748674720525742,0.0,0.0,0.0,188.72994995117188,2026,3,28,9,27,7,-8.7109375,-9.053443908691406,29786,0.4432447850704193,705720,5.008347034454346,1.7128547430038452,0.0,0.0,0.0,,,,,,,-27.09375,-27.899999618530273,9.630000114440918,,
1589097,,-1.1348515748977661,-9.792284965515137,-0.22026655077934265,-0.12983547151088715,0.9152336716651917,-0.009045913815498352,0.0,0.0,0.0,188.586181640625,,,,,,,-8.7734375,-9.087140083312988,29753,0.4510108530521393,706450,,,0.0,0.0,0.0,,,,,,,-27.09375,-27.510000228881836,9.699999809265137,,
1589994,-7.971858978271484,-1.115697979927063,-9.8784761428833,1.6089035272598267,-0.22934052348136902,0.2096523642539978,0.07130308449268341,0.0,0.0,0.0,188.53826904296875,2026,3,28,9,27,9,-8.84375,-9.1211519241333,29720,0.4587762653827667,704264,5.011136054992676,1.713808536529541,0.0,0.0,0.0,,,,,,,-26.8046875,-27.40999984741211,9.710000038146973,,
1590894,,1.0630255937576294,-9.337387084960938,-0.3878606855869293,-0.04203689470887184,-0.6023514270782471,0.0697067454457283,0.0,0.0,0.0,188.586181640625,,,,,,,-8.84375,-9.154848098754883,29689,0.4704436659812927,707182,,,0.0,0.0,0.0,,,,,,,-26.59375,-27.5,9.75,,
1591791,-7.971858978271484,0.033518824726343155,-9.931148529052734,-1.8100165128707886,-0.014367039315402508,-0.5427548289299011,-0.04044055566191673,0.0,0.0,0.0,188.39450073242188,2026,3,28,9,27,11,-8.8828125,-9.187599182128906,29659,0.46650436520576477,707915,3.340757131576538,1.1425389051437378,0.0,0.0,0.0,,,,,,,-26.640625,-27.59000015258789,9.760000228881836,,
1592690,,-1.460463047027588,-10.055646896362305,-1.5897499322891235,0.02075239084661007,0.22029460966587067,-0.004256900865584612,0.0,0.0,0.0,188.29864501953125,,,,,,,-8.9375,-9.219720840454102,29629,0.4703691303730011,707915,,,0.0,0.0,0.0,,,,,,,-26.8828125,-27.6299991607666,9.8100004196167,,
1593587,-8.43996810913086,0.19153612852096558,-10.338163375854492,0.35434186458587646,0.1585695594549179,0.770499050617218,0.05800027400255203,0.0,0.0,0.0,188.39450073242188,2026,3,28,9,27,13,-8.9921875,-9.247118949890137,29598,0.48594433069229126,707182,2.7839643955230713,0.9521158337593079,0.0,0.0,0.0,,,,,,,-27.09375,-27.780000686645508,9.829999923706055,,
1594486,,1.278503656387329,-10.41956615447998,-0.507570743560791,0.21710193157196045,0.19368897378444672,0.05959660932421684,0.0,0.0,0.0,188.49034118652344,,,,,,,-9.0390625,-9.278611183166504,29567,0.5015161633491516,710124,,,0.0,0.0,0.0,,,,,,,-27.3125,-27.899999618530273,9.869999885559082,,
1595383,-8.43996810913086,0.3064578175544739,-10.170568466186523,0.12449848651885986,0.188899964094162,-0.3176712095737457,-0.02075239084661007,0.0,0.0,0.0,188.29864501953125,2026,3,28,9,27,14,-9.0859375,-9.310418128967285,29535,0.5092825889587402,722908,2.2259321212768555,0.7612687945365906,0.0,0.0,0.0,,,,,,,-27.3125,-28.020000457763672,9.920000076293945,,
1596282,,-0.6177040338516235,-9.888052940368652,2.432508945465088,-0.2256157249212265,-1.2701526880264282,0.09524815529584885,0.0,0.0,0.0,188.29864501953125,,,,,,,-9.1484375,-9.336871147155762,29503,0.4975428879261017,718344,,,0.0,0.0,0.0,,,,,,,-27.3984375,-28.030000686645508,9.899999618530273,,
1597179,-7.971858978271484,0.7469909191131592,-9.433155059814453,-1.766920804977417,0.14473462104797363,-1.9278439283370972,-0.03511942923069,0.0,0.0,0.0,188.0590362548828,2026,3,28,9,27,16,-9.1484375,-9.362064361572266,29470,0.4975123703479767,716835,3.340757131576538,1.1425389051437378,0.0,0.0,0.0,,,,,,,-27.5546875,-28.290000915527344,9.90999984741211,,
1598079,,0.22505496442317963,-9.706093788146973,1.9536685943603516,-0.10056927800178528,-0.7162235379219055,0.11280786246061325,0.0,0.0,0.0,187.96319580078125,,,,,,,-9.1484375,-9.386942863464355,29438,0.5365088582038879,715333,,,0.0,0.0,0.0,,,,,,,-27.5234375,-28.59000015258789,9.949999809265137,,
