Millis,PicoTemp Temp (C),ICM20948 AccX (g),ICM20948 AccY (g),ICM20948 AccZ (g),ICM20948 GyroX (deg/s),ICM20948 GyroY (deg/s),ICM20948 GyroZ (deg/s),ICM20948 MagX (uT),ICM20948 MagY (uT),ICM20948 MagZ (uT),ICM20948 Temp (C),PCF8523 Year,PCF8523 Month,PCF8523 Day,PCF8523 Hour,PCF8523 Minute,PCF8523 Second,TMP117 Temp (C),BME688 Temp (C),BME688 Pressure,BME688 Rel Hum (%),BME688 Gas Resistance,Geiger CPS,Geiger Dose (uSv/hr),UV_Sensor_O UVA2 (nm),UV_Sensor_O UVB2 (nm),UV_Sensor_O UVC2 (nm),ENS160_O AQI,ENS160_O TVOC (ppb),ENS160_O eCO2 (ppm),BMP390_O Temp (C),BMP390_O Pressure (Pa),BMP390_O Altitude (m),TMP117_O Temp_O (C),SHTC3_O Temp (C),SHTC3_O Rel Hum (%),Ozone Conc (ppb),Analog ADC
447588,,1.0199298858642578,-0.1628057211637497,9.730035781860352,0.003192675532773137,0.003192675532773137,-0.021284503862261772,-9.0,12.300000190734863,79.19999694824219,27.373737335205078,,,,,,,25.875,25.617938995361328,96895,17.145463943481445,164842,,,0.0,0.0,0.0,,,,,,,25.2109375,25.34000015258789,22.489999771118164,,576
448487,30.883548736572266,0.9433154463768005,-0.13407529890537262,9.787496566772461,-0.0026605629827827215,0.006385351065546274,-0.018623940646648407,-9.899999618530273,9.899999618530273,78.5999984741211,27.229969024658203,2000,1,0,0,7,48,25.875,25.616680145263672,96895,17.130048751831055,165161,0.0,0.0,0.0,0.0,0.0,,,,,,,25.2109375,25.329999923706055,22.450000762939453,,568
449388,,0.9816226959228516,-0.1388636976480484,9.706093788146973,0.0005321126081980765,0.0026605629827827215,-0.02447717823088169,-10.949999809265137,11.399999618530273,79.3499984741211,27.373737335205078,,,,,,,25.875,25.61604881286621,96895,17.140247344970703,165964,,,0.0,0.0,0.0,,,,,,,25.2109375,25.34000015258789,22.440000534057617,,576
450286,30.883548736572266,0.9864110946655273,-0.15801730751991272,9.667786598205566,0.001064225216396153,0.003192675532773137,-0.02075239084661007,-11.100000381469727,10.050000190734863,80.25,27.517507553100586,2000,1,0,0,7,49,25.875,25.615421295166016,96895,17.129981994628906,165001,0.0,0.0,0.0,0.0,0.0,,,,,,,25.2109375,25.34000015258789,22.399999618530273,,567
451187,,0.9768342971801758,-0.1628057211637497,9.749189376831055,0.002128450432792306,-0.0005321126081980765,-0.017027603462338448,-12.449999809265137,10.949999809265137,80.8499984741211,27.517507553100586,,,,,,,25.875,25.615102767944336,96895,17.1146183013916,166449,,,0.0,0.0,0.0,,,,,,,25.2109375,25.34000015258789,22.399999618530273,,581
452086,30.883548736572266,0.9241618514060974,-0.1388636976480484,9.710882186889648,0.0005321126081980765,0.00691746361553669,-0.028734078630805016,-9.899999618530273,10.649999618530273,79.6500015258789,27.229969024658203,2000,1,0,0,7,51,25.8828125,25.61447525024414,96896,17.104354858398438,166612,3.3333332538604736,1.1399999856948853,0.0,0.0,0.0,,,,,,,25.203125,25.34000015258789,22.3700008392334,,566
452987,,1.0199298858642578,-0.11971008777618408,9.720458984375,-0.007981688715517521,0.003192675532773137,-0.017559714615345,-8.550000190734863,12.0,79.5,27.229969024658203,,,,,,,25.8828125,25.613842010498047,96895,17.088979721069336,166287,,,0.0,0.0,0.0,,,,,,,25.203125,25.31999969482422,22.3799991607666,,574
453886,30.883548736572266,0.9768342971801758,-0.1388636976480484,9.677363395690918,-0.001064225216396153,-0.002128450432792306,-0.02075239084661007,-8.399999618530273,12.899999618530273,78.5999984741211,27.038278579711914,2000,1,0,0,7,53,25.875,25.613529205322266,96896,17.078733444213867,166612,1.1117287874221802,0.3802112340927124,0.0,0.0,0.0,,,,,,,25.203125,25.34000015258789,22.40999984741211,,573
454787,,0.9768342971801758,-0.12449848651885986,9.706093788146973,0.0,0.0047890134155750275,-0.023945065215229988,-8.699999809265137,10.649999618530273,78.30000305175781,27.373737335205078,,,,,,,25.8671875,25.614788055419922,96896,17.07880210876465,165481,,,0.0,0.0,0.0,,,,,,,25.203125,25.329999923706055,22.3799991607666,,577
455686,30.883548736572266,1.0007762908935547,-0.19153612852096558,9.68694019317627,-0.004256900865584612,-0.0026605629827827215,-0.021284503862261772,-8.699999809265137,12.600000381469727,78.5999984741211,27.373737335205078,2000,1,0,0,7,55,25.875,25.613842010498047,96895,17.063411712646484,168754,0.5555555820465088,0.1900000125169754,0.0,0.0,0.0,,,,,,,25.203125,25.299999237060547,22.34000015258789,,573
456586,,0.9672574996948242,-0.12449848651885986,9.720458984375,0.004256900865584612,0.007981688715517521,-0.018091827630996704,-8.699999809265137,10.949999809265137,79.6500015258789,27.373737335205078,,,,,,,25.875,25.613529205322266,96895,17.05828285217285,165964,,,0.0,0.0,0.0,,,,,,,25.203125,25.31999969482422,22.389999389648438,,583
457485,30.883548736572266,0.9672574996948242,-0.08140286058187485,9.701305389404297,-0.007449576165527105,0.004256900865584612,-0.021816615015268326,-10.800000190734863,12.0,79.80000305175781,27.373737335205078,2000,1,0,0,7,57,25.875,25.613842010498047,96894,17.048072814941406,166775,0.0,0.0,0.0,0.0,0.0,,,,,,,25.203125,25.309999465942383,22.360000610351562,,571
458386,,0.9959878921508789,-0.11971008777618408,9.710882186889648,-0.005321125965565443,0.001064225216396153,-0.021284503862261772,-10.350000381469727,11.550000190734863,78.75,27.229969024658203,,,,,,,25.875,25.61321449279785,96895,17.04292869567871,166125,,,0.0,0.0,0.0,,,,,,,25.1953125,25.299999237060547,22.389999389648438,,582
459285,30.883548736572266,0.9720458984375,-0.08140286058187485,9.658209800720215,0.0005321126081980765,0.002128450432792306,-0.018623940646648407,-12.600000381469727,10.5,81.75,27.373737335205078,2000,1,0,0,7,58,25.875,25.613529205322266,96895,17.037832260131836,166449,0.0,0.0,0.0,0.0,0.0,,,,,,,25.1953125,25.309999465942383,22.350000381469727,,567
460186,,0.9481038451194763,-0.1628057211637497,9.672574996948242,-0.001064225216396153,0.002128450432792306,-0.015431264415383339,-10.649999618530273,12.600000381469727,78.9000015258789,27.229969024658203,,,,,,,25.875,25.614788055419922,96896,17.048124313354492,168587,,,0.0,0.0,0.0,,,,,,,25.203125,25.309999465942383,22.3700008392334,,575
461084,30.883548736572266,0.9911994934082031,-0.10055647045373917,9.720458984375,0.0015963377663865685,0.004256900865584612,-0.02075239084661007,-9.149999618530273,9.449999809265137,80.0999984741211,27.373737335205078,2000,1,0,0,8,0,25.8828125,25.61604881286621,96895,17.03285026550293,166612,0.0,0.0,0.0,0.0,0.0,,,,,,,25.203125,25.329999923706055,22.3799991607666,,569
461985,,0.9864110946655273,-0.11971008777618408,9.725247383117676,-0.006385351065546274,0.0047890134155750275,-0.025009291246533394,-9.300000190734863,11.25,79.19999694824219,27.517507553100586,,,,,,,25.8828125,25.614788055419922,96895,17.027677536010742,166449,,,0.0,0.0,0.0,,,,,,,25.1953125,25.34000015258789,22.3799991607666,,575
462884,30.883548736572266,0.9816226959228516,-0.12449848651885986,9.739612579345703,-0.004256900865584612,-0.0015963377663865685,-0.02075239084661007,-8.699999809265137,10.649999618530273,78.30000305175781,27.18204689025879,2000,1,0,0,8,2,25.890625,25.614160537719727,96896,17.02764129638672,167265,0.5558643937110901,0.1901056170463562,0.0,0.0,0.0,,,,,,,25.1953125,25.31999969482422,22.389999389648438,,578
463785,,0.9816226959228516,-0.14844051003456116,9.672574996948242,-0.006385351065546274,0.004256900865584612,-0.017027603462338448,-9.75,12.300000190734863,79.5,27.325815200805664,,,,,,,25.8828125,25.612899780273438,96895,17.03268814086914,167429,,,0.0,0.0,0.0,,,,,,,25.203125,25.309999465942383,22.3799991607666,,582
464684,30.883548736572266,1.0103530883789062,-0.1388636976480484,9.706093788146973,-0.0015963377663865685,0.003192675532773137,-0.01489915233105421,-7.650000095367432,12.600000381469727,77.55000305175781,27.229969024658203,2000,1,0,0,8,4,25.890625,25.61321449279785,96895,17.0275936126709,168587,0.0,0.0,0.0,0.0,0.0,,,,,,,25.203125,25.31999969482422,22.40999984741211,,572
465584,,1.0103530883789062,-0.12928688526153564,9.835380554199219,-0.002128450432792306,0.004256900865584612,-0.015963377431035042,-9.899999618530273,12.600000381469727,79.3499984741211,27.613351821899414,,,,,,,25.890625,25.614788055419922,96895,17.032787322998047,169256,,,0.0,0.0,0.0,,,,,,,25.203125,25.309999465942383,22.389999389648438,,579
466483,30.883548736572266,0.9959878921508789,-0.090979665517807,9.710882186889648,-0.004256900865584612,0.0015963377663865685,-0.020220277830958366,-11.100000381469727,12.0,79.5,27.18204689025879,2000,1,0,0,8,6,25.890625,25.614788055419922,96894,17.037899017333984,166449,0.5555555820465088,0.1900000125169754,0.0,0.0,0.0,,,,,,,25.203125,25.31999969482422,22.389999389648438,,576
467384,,0.9816226959228516,-0.14365209639072418,9.677363395690918,-0.0047890134155750275,0.005321125965565443,-0.025009291246533394,-13.199999809265137,10.949999809265137,80.8499984741211,27.325815200805664,,,,,,,25.890625,25.615102767944336,96894,17.027690887451172,166287,,,0.0,0.0,0.0,,,,,,,25.203125,25.329999923706055,22.40999984741211,,576
468283,30.883548736572266,0.9576807022094727,-0.10534487664699554,9.720458984375,-0.007981688715517521,0.003192675532773137,-0.01915605366230011,-13.050000190734863,11.25,80.25,27.373737335205078,2000,1,0,0,8,7,25.890625,25.615421295166016,96895,17.032817840576172,166938,0.0,0.0,0.0,0.0,0.0,,,,,,,25.2109375,25.31999969482422,22.399999618530273,,567
469184,,0.9624691009521484,-0.17238251864910126,9.68694019317627,-0.0026605629827827215,0.0026605629827827215,-0.015963377431035042,-10.949999809265137,10.949999809265137,79.3499984741211,27.421661376953125,,,,,,,25.8828125,25.615734100341797,96895,17.037948608398438,167758,,,0.0,0.0,0.0,,,,,,,25.2109375,25.34000015258789,22.40999984741211,,580
470082,30.883548736572266,0.9768342971801758,-0.14844051003456116,9.691728591918945,-0.004256900865584612,0.007449576165527105,-0.017559714615345,-7.5,12.75,78.44999694824219,27.373737335205078,2000,1,0,0,8,9,25.875,25.616363525390625,96895,17.022645950317383,166125,0.5555555820465088,0.1900000125169754,0.0,0.0,0.0,,,,,,,25.2109375,25.309999465942383,22.3700008392334,,568
470983,,1.0534487962722778,-0.12928688526153564,9.725247383117676,-0.006385351065546274,0.0015963377663865685,-0.017559714615345,-7.650000095367432,12.149999618530273,76.05000305175781,27.373737335205078,,,,,,,25.8828125,25.616680145263672,96895,17.03288459777832,166287,,,0.0,0.0,0.0,,,,,,,25.2109375,25.34000015258789,22.399999618530273,,580
471882,31.35169219970703,0.9528923034667969,-0.14365209639072418,9.730035781860352,-0.006385351065546274,0.0015963377663865685,-0.017559714615345,-8.25,12.300000190734863,77.69999694824219,27.517507553100586,2000,1,0,0,8,11,25.8828125,25.617938995361328,96895,17.022727966308594,169256,1.1111111640930176,0.3800000250339508,0.0,0.0,0.0,,,,,,,25.2109375,25.31999969482422,22.3700008392334,,575
472783,,0.9911994934082031,-0.1628057211637497,9.773131370544434,0.0015963377663865685,0.0,-0.021284503862261772,-8.399999618530273,10.649999618530273,78.30000305175781,27.373737335205078,,,,,,,25.8984375,25.617938995361328,96894,17.022727966308594,168421,,,0.0,0.0,0.0,,,,,,,25.2109375,25.329999923706055,22.360000610351562,,574
473682,30.883548736572266,0.9911994934082031,-0.1388636976480484,9.749189376831055,-0.003192675532773137,0.0037247880827635527,-0.019688164815306664,-8.699999809265137,10.949999809265137,78.5999984741211,27.229969024658203,2000,1,0,0,8,13,25.8828125,25.618885040283203,96894,17.01766586303711,169256,0.0,0.0,0.0,0.0,0.0,,,,,,,25.2109375,25.31999969482422,22.360000610351562,,566
474583,,0.9768342971801758,-0.15801730751991272,9.691728591918945,-0.002128450432792306,0.0026605629827827215,-0.021816615015268326,-9.899999618530273,10.649999618530273,78.9000015258789,27.229969024658203,,,,,,,25.890625,25.619516372680664,96894,17.012588500976562,166938,,,0.0,0.0,0.0,,,,,,,25.2109375,25.31999969482422,22.3700008392334,,574
475481,30.883548736572266,0.9720458984375,-0.13407529890537262,9.68694019317627,-0.0047890134155750275,-0.001064225216396153,-0.02075239084661007,-9.75,9.300000190734863,79.5,27.229969024658203,2000,1,0,0,8,14,25.890625,25.619831085205078,96894,17.01771354675293,167265,0.0,0.0,0.0,0.0,0.0,,,,,,,25.203125,25.280000686645508,22.3700008392334,,569
476382,,0.9864110946655273,-0.10055647045373917,9.739612579345703,-0.0015963377663865685,0.0005321126081980765,-0.017559714615345,-11.399999618530273,10.649999618530273,81.1500015258789,27.325815200805664,,,,,,,25.890625,25.621089935302734,96894,17.01266860961914,167429,,,0.0,0.0,0.0,,,,,,,25.203125,25.329999923706055,22.3799991607666,,586
477281,30.883548736572266,1.039083480834961,-0.21547815203666687,9.691728591918945,-0.0015963377663865685,0.009578026831150055,-0.021816615015268326,-12.75,11.399999618530273,81.9000015258789,27.517507553100586,2000,1,0,0,8,16,25.890625,25.62140464782715,96893,17.012685775756836,166449,1.1117287874221802,0.3802112340927124,0.0,0.0,0.0,,,,,,,25.2109375,25.329999923706055,22.3700008392334,,575
478182,,0.9864110946655273,-0.13407529890537262,9.706093788146973,-0.007449576165527105,0.006385351065546274,-0.01915605366230011,-11.100000381469727,10.050000190734863,80.55000305175781,27.18204689025879,,,,,,,25.8984375,25.622034072875977,96893,17.007606506347656,166612,,,0.0,0.0,0.0,,,,,,,25.203125,25.329999923706055,22.389999389648438,,583
479080,30.883548736572266,1.0199298858642578,-0.17238251864910126,9.710882186889648,-0.004256900865584612,0.007981688715517521,-0.023412954062223434,-12.449999809265137,9.899999618530273,81.1500015258789,27.18204689025879,2000,1,0,0,8,18,25.8984375,25.62140464782715,96894,17.022907257080078,166938,0.5555555820465088,0.1900000125169754,0.0,0.0,0.0,,,,,,,25.2109375,25.299999237060547,22.40999984741211,,573
479981,,0.9864110946655273,-0.2106897532939911,9.710882186889648,-0.002128450432792306,0.004256900865584612,-0.021284503862261772,-9.0,10.050000190734863,80.25,27.229969024658203,,,,,,,25.8984375,25.62140464782715,96894,17.033130645751953,166938,,,0.0,0.0,0.0,,,,,,,25.2109375,25.34000015258789,22.43000030517578,,579
480880,30.883548736572266,0.9193734526634216,-0.14365209639072418,9.715670585632324,-0.009578026831150055,0.002128450432792306,-0.02288084104657173,-8.399999618530273,11.699999809265137,77.8499984741211,27.18204689025879,2000,1,0,0,8,20,25.8984375,25.622034072875977,96894,17.04338836669922,166775,0.0,0.0,0.0,0.0,0.0,,,,,,,25.21875,25.329999923706055,22.459999084472656,,567
481781,,0.9864110946655273,-0.13407529890537262,9.696516990661621,-0.003192675532773137,0.009578026831150055,-0.019688164815306664,-10.350000381469727,11.550000190734863,78.0,27.373737335205078,,,,,,,25.8984375,25.62424087524414,96895,17.058841705322266,166938,,,0.0,0.0,0.0,,,,,,,25.203125,25.270000457763672,22.459999084472656,,575
482680,30.883548736572266,0.9864110946655273,-0.181959331035614,9.749189376831055,-0.0005321126081980765,0.006385351065546274,-0.016495490446686745,-8.699999809265137,13.350000381469727,77.8499984741211,27.373737335205078,2000,1,0,0,8,22,25.8984375,25.625186920166016,96895,17.074230194091797,166612,0.5558643937110901,0.1901056170463562,0.0,0.0,0.0,,,,,,,25.2109375,25.309999465942383,22.450000762939453,,578
483581,,0.9481038451194763,-0.1628057211637497,9.715670585632324,-0.0037247880827635527,0.0,-0.015963377431035042,-8.25,11.550000190734863,77.69999694824219,27.373737335205078,,,,,,,25.90625,25.626445770263672,96896,17.07429313659668,167758,,,0.0,0.0,0.0,,,,,,,25.203125,25.290000915527344,22.469999313354492,,582
484479,30.883548736572266,0.9959878921508789,-0.181959331035614,9.691728591918945,-0.005321125965565443,0.0047890134155750275,-0.019688164815306664,-7.650000095367432,10.949999809265137,78.30000305175781,27.18204689025879,2000,1,0,0,8,23,25.90625,25.62613296508789,96895,17.07427978515625,166775,0.5555555820465088,0.1900000125169754,0.0,0.0,0.0,,,,,,,25.2109375,25.270000457763672,22.469999313354492,,565
485380,,0.9816226959228516,-0.15322890877723694,9.763554573059082,-0.0037247880827635527,0.005321125965565443,-0.018623940646648407,-8.550000190734863,10.5,77.69999694824219,27.373737335205078,,,,,,,25.90625,25.627389907836914,96895,17.074344635009766,166449,,,0.0,0.0,0.0,,,,,,,25.2109375,25.290000915527344,22.459999084472656,,578
486279,30.883548736572266,0.9433154463768005,-0.14844051003456116,9.75397777557373,-0.007981688715517521,0.005853238515555859,-0.023412954062223434,-10.800000190734863,11.25,78.0,27.373737335205078,2000,1,0,0,8,25,25.90625,25.630542755126953,96896,17.08473777770996,166612,0.5555555820465088,0.1900000125169754,0.0,0.0,0.0,,,,,,,25.2109375,25.31999969482422,22.469999313354492,,568
487180,,1.0007762908935547,-0.11971008777618408,9.691728591918945,-0.004256900865584612,0.0026605629827827215,-0.02075239084661007,-12.75,11.399999618530273,80.4000015258789,27.373737335205078,,,,,,,25.90625,25.631484985351562,96895,17.110361099243164,166449,,,0.0,0.0,0.0,,,,,,,25.2109375,25.329999923706055,22.459999084472656,,573
488079,30.883548736572266,0.9624691009521484,-0.14844051003456116,9.730035781860352,-0.009045913815498352,0.007449576165527105,-0.018091827630996704,-13.050000190734863,10.5,82.3499984741211,27.517507553100586,2000,1,0,0,8,27,25.90625,25.63180160522461,96895,17.120609283447266,167265,0.0,0.0,0.0,0.0,0.0,,,,,,,25.2109375,25.329999923706055,22.510000228881836,,572
488980,,0.9768342971801758,-0.11971008777618408,9.706093788146973,0.0005321126081980765,-0.0037247880827635527,-0.025009291246533394,-10.649999618530273,10.199999809265137,80.4000015258789,27.325815200805664,,,,,,,25.9140625,25.632431030273438,96895,17.125755310058594,166938,,,0.0,0.0,0.0,,,,,,,25.21875,25.260000228881836,22.549999237060547,,577
489878,31.35169219970703,1.0055646896362305,-0.19632454216480255,9.710882186889648,-0.007449576165527105,0.007981688715517521,-0.015431264415383339,-8.550000190734863,10.050000190734863,78.75,27.229969024658203,2000,1,0,0,8,29,25.9140625,25.6330623626709,96896,17.130908966064453,168587,0.0,0.0,0.0,0.0,0.0,,,,,,,25.21875,25.309999465942383,22.56999969482422,,575
490779,,0.9672574996948242,-0.10534487664699554,9.75397777557373,-0.002128450432792306,0.005321125965565443,-0.017027603462338448,-13.350000381469727,11.550000190734863,78.75,27.373737335205078,,,,,,,25.9140625,25.633377075195312,96896,17.12580680847168,167594,,,0.0,0.0,0.0,,,,,,,25.21875,25.34000015258789,22.549999237060547,,574
491678,30.883548736572266,0.9816226959228516,-0.12928688526153564,9.691728591918945,-0.0026605629827827215,0.005321125965565443,-0.02234872803092003,-11.850000381469727,10.800000190734863,80.55000305175781,26.89451026916504,2000,1,0,0,8,31,25.9140625,25.633691787719727,96896,17.130939483642578,166612,0.5558643937110901,0.1901056170463562,0.0,0.0,0.0,,,,,,,25.21875,25.329999923706055,22.549999237060547,,566
492579,,0.9672574996948242,-0.17717093229293823,9.720458984375,-0.005321125965565443,0.004256900865584612,-0.021284503862261772,-8.699999809265137,12.600000381469727,79.6500015258789,27.325815200805664,,,,,,,25.9140625,25.633691787719727,96896,17.125823974609375,167594,,,0.0,0.0,0.0,,,,,,,25.21875,25.31999969482422,22.530000686645508,,579
493477,30.883548736572266,0.9624691009521484,-0.11971008777618408,9.75397777557373,-0.005853238515555859,0.0037247880827635527,-0.016495490446686745,-8.550000190734863,11.25,78.44999694824219,27.373737335205078,2000,1,0,0,8,32,25.921875,25.63274574279785,96895,17.130887985229492,166938,0.5555555820465088,0.1900000125169754,0.0,0.0,0.0,,,,,,,25.2265625,25.329999923706055,22.559999465942383,,563
494378,,0.9145850539207458,-0.14844051003456116,9.720458984375,-0.002128450432792306,0.004256900865584612,-0.017559714615345,-8.699999809265137,11.399999618530273,77.55000305175781,27.086200714111328,,,,,,,25.9140625,25.6330623626709,96895,17.141141891479492,166938,,,0.0,0.0,0.0,,,,,,,25.234375,25.31999969482422,22.549999237060547,,575
495277,30.883548736572266,0.9241618514060974,-0.14844051003456116,9.720458984375,-0.0037247880827635527,0.005321125965565443,-0.025009291246533394,-7.650000095367432,11.399999618530273,77.55000305175781,27.229969024658203,2000,1,0,0,8,34,25.921875,25.633691787719727,96895,17.146289825439453,166449,0.5555555820465088,0.1900000125169754,0.0,0.0,0.0,,,,,,,25.2265625,25.34000015258789,22.610000610351562,,570
496178,,0.9672574996948242,-0.1628057211637497,9.691728591918945,-0.007981688715517521,0.005321125965565443,-0.021816615015268326,-9.300000190734863,11.550000190734863,80.55000305175781,27.373737335205078,,,,,,,25.9140625,25.6346378326416,96895,17.151456832885742,166287,,,0.0,0.0,0.0,,,,,,,25.2265625,25.34000015258789,22.610000610351562,,573
497077,30.883548736572266,0.9528923034667969,-0.17717093229293823,9.763554573059082,-0.004256900865584612,0.003192675532773137,-0.02288084104657173,-11.100000381469727,10.5,79.5,27.373737335205078,2000,1,0,0,8,36,25.9140625,25.6368408203125,96896,17.177160263061523,166938,0.5558643937110901,0.1901056170463562,0.0,0.0,0.0,,,,,,,25.2265625,25.329999923706055,22.649999618530273,,568
497978,,1.0007762908935547,-0.11971008777618408,9.734824180603027,-0.0015963377663865685,0.002128450432792306,-0.02234872803092003,-12.600000381469727,10.800000190734863,79.80000305175781,27.421661376953125,,,,,,,25.921875,25.63747215270996,96895,17.182313919067383,166775,,,0.0,0.0,0.0,,,,,,,25.2265625,25.34000015258789,22.6299991607666,,581
498876,30.883548736572266,0.9241618514060974,-0.19632454216480255,9.677363395690918,-0.0026605629827827215,0.005321125965565443,-0.015431264415383339,-10.050000190734863,10.800000190734863,78.0,27.517507553100586,2000,1,0,0,8,38,25.921875,25.637157440185547,96895,17.20789337158203,165964,0.0,0.0,0.0,0.0,0.0,,,,,,,25.2265625,25.309999465942383,22.639999389648438,,567
499777,,0.9624691009521484,-0.11013327538967133,9.720458984375,-0.001064225216396153,-0.001064225216396153,-0.015431264415383339,-12.449999809265137,10.199999809265137,81.44999694824219,27.5654296875,,,,,,,25.921875,25.639362335205078,96895,17.21824836730957,165803,,,0.0,0.0,0.0,,,,,,,25.234375,25.31999969482422,22.649999618530273,,583
500676,30.883548736572266,1.0247182846069336,-0.13407529890537262,9.763554573059082,-0.0047890134155750275,0.0037247880827635527,-0.023412954062223434,-10.800000190734863,10.800000190734863,78.75,27.229969024658203,2000,1,0,0,8,40,25.9296875,25.640308380126953,96894,17.238780975341797,168754,0.0,0.0,0.0,0.0,0.0,,,,,,,25.234375,25.34000015258789,22.65999984741211,,567
501577,,0.933738648891449,-0.1628057211637497,9.749189376831055,-0.005853238515555859,0.004256900865584612,-0.02075239084661007,-9.300000190734863,12.300000190734863,79.5,27.373737335205078,,,,,,,25.9296875,25.641254425048828,96894,17.25419807434082,166449,,,0.0,0.0,0.0,,,,,,,25.234375,25.34000015258789,22.690000534057617,,576
502475,30.883548736572266,0.9720458984375,-0.1628057211637497,9.763554573059082,-0.0026605629827827215,0.0047890134155750275,-0.023945065215229988,-11.550000190734863,10.800000190734863,79.19999694824219,27.325815200805664,2000,1,0,0,8,41,25.9296875,25.642196655273438,96894,17.259366989135742,165642,0.0,0.0,0.0,0.0,0.0,,,,,,,25.234375,25.350000381469727,22.68000030517578,,562
503376,,0.9768342971801758,-0.16759411990642548,9.710882186889648,-0.005321125965565443,0.006385351065546274,-0.017559714615345,-8.399999618530273,11.399999618530273,77.55000305175781,27.517507553100586,,,,,,,25.921875,25.644088745117188,96893,17.25946617126465,166287,,,0.0,0.0,0.0,,,,,,,25.2421875,25.360000610351562,22.709999084472656,,571
504275,30.883548736572266,0.9768342971801758,-0.14844051003456116,9.725247383117676,-0.004256900865584612,0.003192675532773137,-0.018623940646648407,-8.699999809265137,11.699999809265137,77.0999984741211,27.229969024658203,2000,1,0,0,8,43,25.921875,25.644088745117188,96894,17.25946617126465,166775,0.5558643937110901,0.1901056170463562,0.0,0.0,0.0,,,,,,,25.234375,25.350000381469727,22.670000076293945,,572
505176,,1.015141487121582,-0.21547815203666687,9.643844604492188,-0.008513801731169224,0.006385351065546274,-0.019688164815306664,-6.900000095367432,12.600000381469727,79.6500015258789,27.18204689025879,,,,,,,25.921875,25.64566421508789,96894,17.264671325683594,169592,,,0.0,0.0,0.0,,,,,,,25.234375,25.350000381469727,22.670000076293945,,585
506074,30.883548736572266,0.9720458984375,-0.1388636976480484,9.744400978088379,-0.0047890134155750275,0.0047890134155750275,-0.01383492723107338,-8.399999618530273,11.399999618530273,79.3499984741211,27.229969024658203,2000,1,0,0,8,45,25.921875,25.645977020263672,96893,17.259565353393555,166612,1.1117287874221802,0.3802112340927124,0.0,0.0,0.0,,,,,,,25.2421875,25.329999923706055,22.639999389648438,,563
506976,,0.9768342971801758,-0.12928688526153564,9.725247383117676,-0.0047890134155750275,0.0026605629827827215,-0.021816615015268326,-10.649999618530273,9.899999618530273,81.1500015258789,27.517507553100586,,,,,,,25.921875,25.646923065185547,96893,17.26473617553711,168255,,,0.0,0.0,0.0,,,,,,,25.25,25.360000610351562,22.65999984741211,,576
507874,30.883548736572266,0.9528923034667969,-0.10534487664699554,9.739612579345703,-0.003192675532773137,0.007449576165527105,-0.020220277830958366,-12.300000190734863,10.050000190734863,80.25,27.517507553100586,2000,1,0,0,8,47,25.921875,25.647552490234375,96894,17.239164352416992,167429,1.1111111640930176,0.3800000250339508,0.0,0.0,0.0,,,,,,,25.2421875,25.34000015258789,22.610000610351562,,569
508775,,0.9720458984375,-0.14844051003456116,9.739612579345703,0.002128450432792306,0.0026605629827827215,-0.021284503862261772,-12.600000381469727,10.800000190734863,79.80000305175781,27.325815200805664,,,,,,,25.9140625,25.64849853515625,96894,17.254575729370117,167265,,,0.0,0.0,0.0,,,,,,,25.2421875,25.34000015258789,22.610000610351562,,583
509674,31.35169219970703,0.9959878921508789,-0.15322890877723694,9.720458984375,-0.0037247880827635527,0.006385351065546274,-0.016495490446686745,-10.350000381469727,10.800000190734863,79.80000305175781,27.18204689025879,2000,1,0,0,8,49,25.921875,25.64975929260254,96894,17.23927879333496,165964,0.5558643937110901,0.1901056170463562,0.0,0.0,0.0,,,,,,,25.2421875,25.350000381469727,22.6200008392334,,578
510575,,0.9528923034667969,-0.16759411990642548,9.763554573059082,-0.003192675532773137,0.0026605629827827215,-0.016495490446686745,-10.949999809265137,10.949999809265137,78.30000305175781,27.229969024658203,,,,,,,25.921875,25.650386810302734,96893,17.223949432373047,167594,,,0.0,0.0,0.0,,,,,,,25.234375,25.329999923706055,22.610000610351562,,575
511473,30.883548736572266,0.9050082564353943,-0.12449848651885986,9.801861763000488,-0.007981688715517521,0.005321125965565443,-0.02075239084661007,-10.949999809265137,10.649999618530273,78.30000305175781,27.373737335205078,2000,1,0,0,8,50,25.9140625,25.651020050048828,96894,17.213741302490234,166287,0.5555555820465088,0.1900000125169754,0.0,0.0,0.0,,,,,,,25.234375,25.360000610351562,22.610000610351562,,564
512374,,0.9528923034667969,-0.15801730751991272,9.677363395690918,-0.004256900865584612,0.0026605629827827215,-0.015431264415383339,-7.5,11.550000190734863,76.6500015258789,27.18204689025879,,,,,,,25.9140625,25.651966094970703,96893,17.19843292236328,168587,,,0.0,0.0,0.0,,,,,,,25.2421875,25.350000381469727,22.559999465942383,,573
513273,30.883548736572266,0.9433154463768005,-0.13407529890537262,9.691728591918945,-0.0015963377663865685,0.0047890134155750275,-0.019688164815306664,-8.550000190734863,12.300000190734863,78.75,27.373737335205078,2000,1,0,0,8,52,25.9140625,25.6525936126709,96893,17.19846534729004,165964,0.5558643937110901,0.1901056170463562,0.0,0.0,0.0,,,,,,,25.25,25.34000015258789,22.549999237060547,,572
